	BUB1	TUB.BUB1	BATCH.BUB1	BUBR1	TUB.BUBR1	BATCH.BUBR1	MAD1	TUB.MAD1	BATCH.MAD1	MAD2	TUB.MAD2	BATCH.MAD2	pMELT	TUB.pMELT	BATCH.pMELT	Spindly	TUB.Spindly	BATCH.Spindly	ZW10	TUB.ZW10	BATCH.ZW10
11	0.197394925958188	0.0639155052264808	1	0.538308075261732	0.0770188154330478	1	0.0648735008776632	0.081091876097079	1	0.986795919281841	0.00827495556318989	1	0.660679741674355	0.0346567066456355	1	0.346526598754952	0.0502617430673458	1	0.16338177161628	0.0829436000222705	1
12	0.235813496702988	0.0874432960763223	1	0.60266715996233	0.109797524552671	1	0.651837928153718	0.0304359383306752	1	1.07163681067791	0.00698981383912891	1	0.69531018106263	0.0578361531611754	1	0.00330266906688968	0.0866773448241648	1	0.106600837591732	0.113305413608945	1
13	0.112050317422996	0.0695979308723254	1	0.388746222662829	0.0806468951184262	1	0.0452837962289758	0.0605641995055984	1	0.0716334661354582	0.0484780876494024	1	0.172164356343428	0.0580400800981047	1	0.00291933850826865	0.0746540668241647	1	0.0847221285113465	0.124148168139802	1
14	0.129201640704072	0.0536729397977277	1	0.424584769258674	0.0657632213095639	1	0.228442612392116	0.101816308128301	1	0.221072186836518	0.034476934954642	1	1.39279378143576	0.269501600365798	1	0.0143299908842297	0.0662898814949863	1	0.80542888165038	0.0300542888165038	1
15	0.278120559597944	0.0527746254565568	1	0.640602055800294	0.0584701641970364	1	0.298397664998809	0.146920419347153	1	0.0610346218100121	0.132812950054727	1	0.112276429151282	0.210307172598005	1	0.0249397216099877	0.0580299690842122	1	0.350269563796765	0.0297541251429505	1
16	0.768095633734701	0.00777520120038194	1	0.33429576529935	0.0330324350634984	1	0.164592901878914	0.167315240083507	1	0.0498787371493572	0.152748266907046	1	0.168839608464319	0.144470167742984	1	0.199610227296799	0.106467261211261	1	0.142062887858445	0.260410178328373	1
17	0.528817658706428	0.0103788754667836	1	0.435901485612754	0.0249642169685603	1	0.0763984930134961	0.0293766989365253	1	0.20142362447095	0.178310339141428	1	0.933832361015786	0.00274536719286205	1	0.132574794474108	0.243834223239258	1	0.136725805915402	0.17332860514855	1
18	0.310226610896384	0.06883041245301	1	0.408880146128987	0.0763728332928839	1	0.0764847190711331	0.0900840784732417	1	0.109964309829266	0.118790392591878	1	0.437515514734565	0.0439554594134544	1	0.0965595690339751	0.010967312686455	1	0.246411513886577	0.171427839737762	1
19	0.239486159963297	0.0968445735841362	1	0.355642965929941	0.0631153537122093	1	0.0724879817164473	0.163385609583103	1	1.67087206728641	0.00812622525769936	1	0.184311574328031	0.475367303672295	1	0.179267449896337	0.0460539046302695	1	0.557907077188869	0.0138211883753933	1
20	0.307966681353727	0.123518180482994	1	0.344496013328573	0.0417945971676782	1	0.0252761468802866	0.155694241075871	1	0.0919686760152978	0.124359341259724	1	0.683768038003047	0.160096800215112	1	0.00428518252880242	0.0566334080819269	1	0.180768269310891	0.179235063744688	1
21	0.196462175385773	0.0785482509231098	1	0.988749939645599	0.0141631661114062	1	0.0497387883355261	0.193756466425679	1	0.105906069739127	0.0669048521985589	1	0.0509860651865848	0.18646669815777	1	0.0650836877696521	0.10469385881705	1	0.311099841241842	0.0910654436408538	1
22	0.252401584714659	0.0932676127254177	1	0.401958769947264	0.0115608519964386	1	0.0146367390326669	0.0778649985690339	1	0.638373433053459	0.000776123615324914	1	0.419746897187144	0.293832312611783	1	0.322302350938271	0.0271438682403351	1	0.212572132529339	0.106594047850613	1
23	0.157195548388127	0.023495505277108	1	0.168036602986033	0.0455129234227003	1	0.750104918583179	0.0102190700016787	1	0.431340064393111	0.0268044137413648	1	0.218099847769234	0.37359967211835	1	0.0161739091094171	0.0998371298663108	1	0.0710377101542576	0.0695520835912546	1
24	0.212229966964734	0.0579241399588356	1	1.02145360401604	0.00951914880181858	1	0.573032415726299	0.0265363329260404	1	0.0770877706780263	0.0988196663116791	1	0.154453184145356	0.0892433243940308	1	0.0272500593683211	0.184801709807647	1	0.270714557202585	0.100152033447358	1
25	0.326819825413638	0.0784177654406662	1	0.3086355174695	0.0948476130402006	1	0.035028395543417	0.0878744526813196	1	0.0662367666099672	0.0853030033765772	1	0.67661637639156	0.291394674828679	1	0.143087832619532	0.110422663764656	1	0.230386986381642	0.174765018868809	1
26	0.296802019358814	0.122963581314306	1	0.29363286816703	0.0981151353822161	1	0.0178257999066038	0.173813626189594	1	0.0791193511008111	0.0829432213209733	1	0.988446087667532	0.35788687831064	1	0.191303520003808	0.18054596948854	1	0.975798903596737	0.0191469447787137	1
27	0.345507013888283	0.0694152622906513	1	0.370457911821247	0.0636496381036421	1	0.0924763266405586	0.0815358156689667	1	0.12225073313783	0.148368768328446	1	1.57661862003781	0.0270557655954631	1	0.101315453680718	0.0549149711156996	1	0.10107878083633	0.2174520672707	1
28	0.203259382714108	0.0724359679879247	1	0.253632908562486	0.0809051841915692	1	0.12534298654501	0.0915236867334457	1	0.212573707943115	0.0678806798473812	1	0.734462405849447	0.285711139496983	1	0.0511294891321367	0.178198795780963	1	0.159400497251112	0.0852155338445915	1
29	0.385442339741333	0.19239255451494	1	0.268639166518547	0.0546630388711905	1	0.16986594748949	0.236892202744507	1	0.114408973252804	0.119092814002219	1	0.482263733034998	0.0449311229390559	1	0.0900846432889964	0.0250993263085162	1	0.199587597372843	0.097892164350084	1
30	0.160747595629739	0.0835049298674871	1	0.334732149719468	0.0546768119283683	1	0.0109416731282847	0.0540880503144654	1	0.0677744654226933	0.0587390968311803	1	0.135233713035183	0.147789125189383	1	0.682069334283932	0.00900098030478567	1	0.382650056625142	0.108705171762929	1
31	0.926853621352344	0.0294926026926628	1	0.734184659329581	0.0203982189364026	1	0.856855374568098	0.0100808748148992	1	1.17320381982868	0.00754129267592934	1	0.124389407132705	0.247194131773701	1	0.0478788883102126	0.0863003645660717	1	0.241867335744621	0.1221393115883	1
32	0.469816564758199	0.109824902723735	1	0.842903111805517	0.0329780704201774	1	0.262496574940306	0.0416878694171527	1	0.57622386050903	0.0157891565054941	1	0.263180870155697	0.295516644840019	1	0.118110335920584	0.0368968180609545	1	0.148682225071193	0.0789643866078216	1
33	1.16617376328761	0.00317120969178692	1	0.198084999160087	0.0555126266868246	1	0.509471945491147	0.032325917514066	1	0.0958166843349914	0.0700617032265079	1	0.338162456661714	0.283153789004458	1	0.305905958300619	0.00462357149088371	1	0.0921621826736994	0.0805031685197131	1
34	0.853586338535659	0.0148210148108075	1	0.399981584641591	0.00188757423691359	1	0.0359060024775705	0.108187244265926	1	0.0848979868501322	0.0324001897919067	1	1.1093194979656	0.0306344319820887	1	0.175905491367	0.0560560820459561	1	0.1342806976046	0.101028939491808	1
35	0.385381228737242	0.102436461877126	1	0.485122175075486	0.0195932374732306	1	0.0349961906654742	0.111232568153963	1	0.255509999462876	0.0472132204178827	1	1.32323504936689	0.0235251782380856	1	0.0456892745387879	0.173331285634755	1	0.0778047341157957	0.0746180578322733	1
36	0.255075289498992	0.0941151672441277	1	0.148564262012385	0.0905076685914352	1	0.0545984489668454	0.178134596367043	1	0.0935434672089476	0.0322133382631603	1	0.127549975583245	0.245679809706841	1	0.0900557672132958	0.0621721605654022	1	0.160021381538985	0.130670359841582	1
37	0.134529680907957	0.0509834214748351	1	0.157761927682726	0.0559809798859377	1	0.0845187848470637	0.0665937158042833	1	0.467868181270822	0.00480338243754934	1	1.75641697223677	0.0433473022524882	1	0.266197679462156	0.0040934721318586	1	0.140654743719302	0.168433174308477	1
38	0.210990885101578	0.0502644588101082	1	0.557650050226017	0.0425351582119538	1	0.198258369969564	0.0694115657761245	1	0.213562708298341	0.0356173587107382	1	0.314792726290678	0.195087095467435	1	0.0101652650729634	0.209081309398099	1	0.274695964182517	0.0800336582732671	1
39	0.128965394171505	0.0329723125917995	1	0.547056512711151	0.0797089249303178	1	0.0377599704773704	0.146888262118776	1	0.139354190289661	0.126327182764663	1	0.478995443290818	0.244189675620566	1	0.0120264582080577	0.118875318804819	1	0.0301296423342693	0.0396565503681333	1
40	0.139088517986174	0.0311812501833328	1	1.2292760279965	0.0145177165354331	1	0.13294590463971	0.0639068661672862	1	0.0941485948928526	0.141601437187219	1	0.417783415136308	0.124175076747734	1	0.14823724427913	0.0162125010107544	1	1.40248625569137	0.00676352232151291	1
41	0.190364703095168	0.0828490600220188	1	0.400101871896091	0.048605628422259	1	0.0835780595415385	0.120071260560342	1	0.0864222834831265	0.116848912163478	1	0.159450457951707	0.371745767416042	1	0.0298085398100088	0.130435314856527	1	0.136360660949905	0.121164797965157	1
42	0.144094379858293	0.0475476370640435	1	1.03752584517065	0.0535028597513493	1	0.0426962209302326	0.185234980620155	1	0.182968929804373	0.0991436641609254	1	0.0986794185641448	0.276720397757862	1	0.0398312400452296	0.0977664838839107	1	0.258943450126604	0.0634535892830091	1
43	0.504676299283154	0.440160170250896	2	0.555382215288612	0.456763984845108	2	0.300491605980866	0.119107357770842	2	0.0274420900597839	0.0759639468343785	2	0.221870425220441	0.0681010905707055	2	0.552827539253649	0.024977660525084	2	0.0574530550549387	0.0712167897215278	2
44	0.920101235002963	0.00288327540085537	2	1.05196222297475	0.0342401324453475	2	0.141920555341304	0.193497543553715	2	0.120609182364208	0.0272235342246685	2	0.356356549301808	0.109868928296068	2	0.0220425889093663	0.080488294436436	2	0.0501385653807573	0.0315385007735859	2
45	0.322330022772069	0.275101900223893	2	0.469774200244482	0.249878912286367	2	0.0917281431486423	0.188573222414064	2	0.0339858737356121	0.0311083013603069	2	0.503765060240964	0.033019578313253	2	0.0173376966812112	0.104802988232183	2	0.0478824013157895	0.0732935855263158	2
46	0.847458547043339	0.0875464734456837	2	0.238068267633288	0.342772995015859	2	0.158817623001004	0.0279308402517572	2	0.0667533123939492	0.0670240802917073	2	0.15038860949644	0.0805303376657305	2	0.811778254054573	0.00665365791241483	2	0.0341187209779201	0.0907274868036354	2
47	0.358426630344507	0.0790173083950699	2	1.03332258411265	0.314450535669497	2	0.0792732322647842	0.0903541256798982	2	0.0228427931743919	0.150974222437371	2	0.13578507277795	0.046965004645401	2	0.606394563749619	0.00326697739251644	2	0.00938131434619455	0.0587655152506495	2
48	0.466646399722053	0.0131300848316396	2	0.520314582426138	0.0971062111555362	2	0.608154612779781	0.028219034771357	2	0.0651966258122671	0.147479449474633	2	0.119549083323304	0.0372888835399366	2	0.0295477520176325	0.0999784564903966	2	0.269066310499563	0.00220042086652382	2
49	0.537923989162459	0.104999777919251	2	0.345117821850598	0.110040771197568	2	0.190645964305304	0.16324205729716	2	0.0167146077897847	0.0335513821481325	2	0.0954337154636729	0.0366756143499088	2	0.396649252986391	0.0188999434332679	2	0.0887335398245402	0.0545586683047533	2
50	0.629393607487802	0.241279166251784	2	0.343704066634003	0.134147699434324	2	0.206507936507937	0.00282539682539683	2	0.0747392104724893	0.0497443239926365	2	0.196592582863469	0.0405850400127591	2	0.0936795886533018	0.110780518805246	2	0.0706547404094558	0.00563904552904247	2
51	0.446225465955016	0.0643043500503044	2	0.322258162678779	0.188138897967924	2	0.283030636580444	0.0492753623188406	2	0.0455376622066409	0.153902417493726	2	0.223251724604355	0.0531042878398485	2	0.336499208531201	0.00314504707156544	2	0.184395221989795	0.0603898262008563	2
52	0.932345571413008	0.00888985728292842	2	0.347996722871188	0.284370209841958	2	0.111338723681354	0.0656066854786195	2	0.0642302346496607	0.0325402665358515	2	0.236585155102394	0.0526512860393444	2	0.0253730617800029	0.121259255658711	2	0.10774317328925	0.0554100853112594	2
53	0.398140348603642	0.0927719821162444	2	0.358954614397387	0.263633181659083	2	0.392537206895321	0.0758235483065063	2	0.102588912751044	0.0939513369362566	2	0.142740803145184	0.0541280539174389	2	0.122875875295482	0.129491696772371	2	0.101370412269271	0.0514513195767044	2
54	0.480245394265562	0.0541483753650607	2	0.261183123649765	0.349504384292795	2	0.798312153954974	0.0269030951974438	2	0.23137196650389	0.0197374528844904	2	0.210148571428571	0.0352914285714286	2	0.0513421987280086	0.192648880812753	2	0.131652473607602	0.00450051028090546	2
55	0.19535902071688	0.131184793245866	2	0.535977020995206	0.0725326500247975	2	0.137064670058791	0.0492473174975614	2	0.175061841502519	0.00562528630325241	2	0.175350235380863	0.0381033407067098	2	0.0604930428902232	0.138752843295969	2	0.0242443803159174	0.0255164034021871	2
56	0.268584106278902	0.157761086311513	2	1.01040077227291	0.420265935913804	2	0.112593866613431	0.242479153549655	2	0.580932168802547	0.0140600767284303	2	0.264983339824311	0.00337530832143321	2	0.00778091128402025	0.0201714745223291	2	0.0244738583719391	0.0221310390469887	2
57	0.255800777034319	0.230196417008418	2	0.4336136065731	0.137392499760223	2	0.126123722343089	0.16056401625549	2	0.4394001764187	0.00949720670391061	2	0.283877440561841	0.0703885097226439	2	0.504956856985497	0.00345756073679701	2	0.0383509825502495	0.0484596561341269	2
58	0.428245907738095	0.201102120535714	2	0.408535310331718	0.233970154928239	2	0.273562719345852	0.124606534245088	2	0.0770755494746444	0.0166289533231595	2	0.104898487443295	0.148444955747585	2	0.0132469826317339	0.0388351713049976	2	0.0981678816344634	0.034060797670901	2
59	0.601710934805105	0.082262849258365	2	0.46483720109415	0.258995852819201	2	0.148568117861281	0.0114219500082768	2	0.180044368256529	0.0135457631676246	2	0.358745366881072	0.128323198116811	2	0.551123176392573	0.0029840848806366	2	0.118638875614209	0.0110159418691566	2
60	0.175318970926584	0.0837621139231681	2	0.405805184953817	0.382223015483468	2	0.482918477545107	0.00848149611484262	2	0.0399730647449031	0.0185681333008582	2	0.133140359027505	0.0276120025253428	2	0.687353412009977	0.00969807527642307	2	0.160392008005797	0.0326615825252769	2
61	0.208095673002361	0.0912787992624632	2	0.395539289699993	0.153974922864833	2	0.183308240774934	0.0624662670795103	2	0.0676092544987146	0.021793773207655	2	0.440844131269261	0.0334120276090757	2	0.0478020244888596	0.0871161070168899	2	0.093347190541106	0.0665280945889403	2
62	0.318339062465789	0.0588640991395354	2	0.375142314990512	0.00216026857393081	2	0.194340963414372	0.0299317384095265	2	0.050757324647999	0.0416060182449668	2	0.145128708834485	0.0384365907448248	2	0.105097045688767	0.105075575403641	2	0.308409939583411	0.00468941903308646	2
63	0.352675934759893	0.0594248330380264	2	0.402543878348611	0.0069281603069708	2	0.440779921178179	0.00186683260734287	2	0.0650960344349462	0.0281893922039089	2	0.260507233725572	0.0513868035429542	2	0.049449598449183	0.189092356687898	2	0.0980637198179434	0.0197176579495487	2
64	0.320707912177422	0.160270650523899	2	0.953626973762317	0.0110411967232577	2	0.114543982730707	0.193682059979955	2	0.15660953936714	0.00533720127867513	2	0.396850954204942	0.0957086200467781	2	0.0835923882769402	0.123160410414907	2	0.117901993878193	0.00128729582057957	2
65	0.283559188883979	0.0993150684931507	2	1.09491931966856	0.0772350632359355	2	0.324760829267253	0.021903564655999	2	0.180095182432997	0.0119604241462804	2	0.230820496220272	0.0839347258982806	2	0.0646661880832735	0.22848528356066	2	0.617210911674751	0.00173005035682289	2
66	0.287558451895334	0.0219132424634365	2	0.347097037515731	0.192867589537771	2	0.213350707812593	0.0119449544907106	2	0.083340728776557	0.0571963578921212	2	0.566626973854517	0.0220553973595651	2	0.0261012350967373	0.00528307274933962	2	0.0330920472494355	0.0725796292527884	2
67	0.315717891194616	0.0927089175546831	2	0.300246258761129	0.151089221443455	2	0.122624040084963	0.353003649038723	2	0.038393103829364	0.171166491683704	2	0.049637786884206	0.0264079369711118	2	0.418562643339896	0.000933612063891539	2	0.0958702064896755	0.0259426951133063	2
68	0.261071571062691	0.0774784746264431	2	0.375206524413822	0.117850739972581	2	0.890268145742598	0.0549038651228432	2	0.180621164217965	0.00866654268179282	2	0.119600072815874	0.0907117751669864	2	0.46164314516129	0.0125756048387097	2	0.0599989565398863	0.152571259630267	2
69	0.231225525743292	0.0578245105148658	2	0.391616741811294	0.206575669610689	2	0.472738405020664	0.0510332159804072	2	0.0473690700583085	0.138425493684711	2	0.334713771463158	0.0242744735752286	2	0.0112673517216513	0.0615648098071029	2	0.0220981375443089	0.0670175812971986	2
70	0.314566695267639	0.0319978879281896	2	0.519190858079889	0.214673704168695	2	0.35724595532002	0.0825093173054137	2	0.0727044610867513	0.063546880860916	2	0.143217309501411	0.0178457196613358	2	0.0428974091663771	0.0540368353990502	2	0.391114116383596	0.00490566538058682	2
71	0.863471108182417	0.0165534322524938	2	0.497736661685857	0.202711611145293	2	0.418625496468697	0.0946883644737045	2	0.101347543167495	0.116398524363376	2	0.0588512666813079	0.0849793946283928	2	0.0618285019258058	0.0895556006036444	2	0.0350267207520443	0.0224067993046166	2
72	0.502636970938762	0.147440016488646	2	0.667779198030583	0.233300194101217	2	0.592921246344661	0.109676985647541	2	0.304287013077838	0.000979089446814463	2	0.0604923350931875	0.0353826092487755	2	0.415653161876727	0.0252795207477987	2	0.0622222632828595	0.077613843183267	2
73	0.760611253522922	0.0025067625940036	2	0.379235834819591	0.0826759500617369	2	0.0786732127888876	0.0644633377240251	2	0.0387547649301144	0.0380827876062946	2	0.11042852861852	0.0699280791129757	2	0.10707574229027	0.0439736514153463	2	0.00929527232901333	0.0513346157626476	2
74	0.824112864499677	0.144508287658757	2	0.555447879907115	0.118099870179737	2	0.0745852801234515	0.150649406318316	2	0.13432067862606	0.00951188986232791	2	0.11569170990594	0.0627699986574107	2	0.260887073577633	0.00322153828453086	2	0.0176497605144019	0.116659011875861	2
75	0.517426589439655	0.0234038254310345	2	0.357381472439933	0.414541307978928	2	0.370983290488432	0.0832583547557841	2	0.252636417026275	0.0212190077368945	2	0.139910628729733	0.0426932819748964	2	0.087139631816603	0.037599861062869	2	0.228255887875338	0.00474578275846775	2
76	0.806355894483843	0.0409631761668793	2	0.542993058879847	0.244674485399713	2	0.0679803545759463	0.110250958313368	2	0.12730767285418	0.0350007586869658	2	0.117337724423669	0.0885211940932753	2	0.0756135622074053	0.0587140019860973	2	0.0331147956538271	0.0317666985447465	2
77	0.268546053689117	0.0572657129078926	2	0.512416427889207	0.182732978578251	2	0.0845229007633588	0.257519083969466	2	0.297332684897684	0.00576110134300999	2	0.175343144541896	0.203874931866607	2	0.111958466547385	0.0330419734256299	2	0.0413424413424413	0.0542174042174042	2
78	0.318276580958999	0.0941526853966048	2	0.269847531171214	0.128783850995592	2	0.144478820163298	0.0978855055944544	2	0.222986813468186	0.00203239021892203	2	0.637746645963817	0.0177777002390132	2	0.0123882750107821	0.0658229354114305	2	0.117979864302911	0.0371634931057124	2
79	0.634905629084154	0.0726274587852854	2	0.751962300487293	0.00894342155174929	2	0.635958536875968	0.0223043012033838	2	0.0806500576794641	0.0598652121997126	2	0.297116244311889	0.0654950158132832	2	0.0276069518716578	0.028596256684492	2	0.0942396681027605	0.0291686612414233	2
80	1.10530867351953	0.0168831934589909	2	0.279424660203634	0.137282603400399	2	0.0996298796526921	0.075653530110105	2	0.220237668268656	0.0151710781149128	2	0.301034691272312	0.0342433540122282	2	0.0803154618757957	0.00892983448861225	2	0.0460268223702217	0.102864702125718	2
81	0.322264393868272	0.05254616901144	2	0.260264855840816	0.0629314623471552	2	0.14800655379574	0.0617397348691723	2	0.335807411283012	0.0228568299760907	2	0.686107921928817	0.00846317861243234	2	0.0260949310804802	0.0500361271676301	2	0.133021297809289	0.027653917522918	2
82	0.511282477527398	0.0570742519394163	2	0.626550806168065	0.0362817486229009	2	0.132917407939951	0.0465479004703531	2	0.0653723080547321	0.0708101847307564	2	0.365062851361541	0.029550161781409	2	0.0348370273794003	0.0419556714471969	2	0.03431227551236	0.0765124304528488	2
83	1.09901195903718	0.00641603037567729	2	0.293167037032728	0.143535270095752	2	0.304079685870843	0.160259112185815	2	0.0173227317997029	0.0984995673398749	2	0.466239102965692	0.0293489917920511	2	0.31358410149668	0.0121667162255922	2	0.0398908562446244	0.0410673152020247	2
84	0.992192419090795	0.0112202493388742	2	0.272690999930609	0.0780133231559226	2	0.103572541686146	0.230286738351254	2	0.354908042224399	0.00990314506475133	2	0.281818009873087	0.138242136520966	2	0.0597980742993022	0.0447511012357229	2	0.0151012376727561	0.0403320642239221	2
85	0.190599317770737	0.101848817024169	3	0.316717659057033	0.11229308856986	3	0.198532898223301	0.00542492957353638	3	0.087690158921898	0.0228379449624401	3	0.0580244428994841	0.121427787332138	3	0.158672228015294	0.046998361388351	3	0.190019693085126	0.0820049790064281	3
86	0.324558523058961	0.310803415061296	3	0.356666324540696	0.166298881248076	3	0.199150767630959	0.00413062002628576	3	0.058864403414731	0.0324002382370459	3	0.177887052620906	0.0514042380614418	3	0.0645198127212516	0.12675573826653	3	0.878601591450978	0.00933612938438999	3
87	0.201990176840101	0.0584396734902407	3	0.364128799277761	0.0635469956866286	3	0.48099295942571	0.00822027835996034	3	0.533544935159155	0.0432574589643602	3	0.337711008629348	0.280772429285784	3	0.355192153805117	0.0527320105874387	3	0.0844000662518042	0.194283415753733	3
88	0.148295360446684	0.0789031632242648	3	0.346147237538856	0.0162920383011294	3	0.155564212439943	0.031741909420133	3	0.118082576740164	0.0761637123504828	3	0.181906756245819	0.415743245208388	3	1.60338885697875	0.0358989086731763	3	0.133588315728979	0.0817264818374586	3
89	0.132008154943935	0.122622510628776	3	0.41059046018071	0.153145236776252	3	0.24571154767609	0.022766787596687	3	0.132504676280698	0.130553711860657	3	0.228641226292265	0.215473617803788	3	0.318495578523189	0.0341032051042872	3	0.0334119496855346	0.0575443620844564	3
90	0.11861604346174	0.0352972589937662	3	0.813956865877569	0.0221843003412969	3	0.398309774133508	0.0159716283515267	3	0.0593788532675709	0.0698404747225647	3	0.109268670858816	0.258779108163207	3	0.564559060959113	0.0310031854082122	3	0.116682974559687	0.109344422700587	3
91	0.651597347799879	0.00656533567925973	3	0.698855044286023	0.141904298984662	3	0.0339452103485922	0.0502196156092112	3	0.712951244500693	0.0182004459711927	3	0.176784093238455	0.215218600837506	3	0.0696489468405216	0.0601805416248746	3	0.0354816461031497	0.0650624568932485	3
92	0.636554785452846	0.00850141473924668	3	0.290578698664345	0.0184661091831116	3	0.0824999388708218	0.0616182116047632	3	0.382538696110878	0.0105791048227422	3	0.235785205283401	0.166328751602612	3	0.0776492463928769	0.0369920080098693	3	0.465747018938508	0.0590600888473229	3
93	0.161263771052298	0.0983917943522857	3	0.347989930346415	0.0958624843626929	3	0.0436920068623291	0.0954085115017801	3	0.0906837669939776	0.0233723223608577	3	0.210153212897324	0.101932311914018	3	0.84973221393935	0.00564521965694434	3	1.11003123915307	0.0113772224150565	3
94	0.0988025599178479	0.0491353859131168	3	0.897600107860321	0.0170048537144398	3	0.202564424495433	0.00466116325057284	3	0.0653478491768455	0.110528412108338	3	0.161103204381766	0.0552249105101997	3	2.02812742812743	0.00145040145040145	3	0.664369220031408	0.0223782934915373	3
95	0.59928216107298	0.0129085070209685	3	0.335464756197586	0.0593227431747041	3	0.403214241562616	0.00459883792805044	3	0.158567436033345	0.0576181756854431	3	0.230092719657283	0.153673583847448	3	0.18016207181093	0.0181537354801853	3	0.161663569663416	0.081531005153158	3
96	0.182976371182143	0.126119802405875	3	0.658355416365534	0.224343531679113	3	0.292026879081883	0.0423760806372456	3	0.156458201957612	0.0526965152304444	3	0.20910696460109	0.0145434999616064	3	0.0309512972234866	0.16393566985283	3	0.163175235925805	0.0454360559713635	3
97	0.424260306145331	0.125373240018411	3	0.306817662906982	0.0661902369971232	3	0.308488310550618	0.0161516982096253	3	0.295593146507913	0.00644329896907216	3	0.206473999100833	0.017199442055633	3	0.252667706708268	0.0412896515860634	3	0.202880640899987	0.0796863680913623	3
98	0.407708553326294	0.0192449841605069	3	0.246857740650144	0.0317072045045461	3	0.123704069398406	0.04462585513788	3	0.141870784806882	0.0259039136215818	3	0.153011451470081	0.028756247279713	3	0.481055888143356	0.0392141106512917	3	0.0372506608988224	0.0570776255707763	3
99	0.340768090824605	0.101913947705523	3	0.311921941299544	0.0177157271074089	3	0.649520174045353	0.00132135659276858	3	0.124957318249974	0.0502828129871287	3	0.148707631690695	0.0905458367849858	3	0.142845921212835	0.04636502886768	3	0.0555019933814524	0.0421606691507934	3
100	0.299370920282748	0.120184665336355	3	0.182107318887752	0.0350785827211011	3	0.0141874759513403	0.0440620776068747	3	0.0184128506353392	0.022260848717334	3	0.15619423524786	0.0942140761576385	3	0.0106400426421748	0.10851203411374	3	0.0380463011055873	0.06726274393411	3
101	0.124830719947205	0.181956293093374	3	0.388754616291885	0.177536301939326	3	0.52095411273933	0.00864263557599743	3	0.0889440713358542	0.126742479823918	3	0.102470930232558	0.110755813953488	3	0.744549181898302	0.00333371651914013	3	0.0741551724137931	0.0593620689655172	3
